,car_name,brand,model,vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km_driven
230,Maruti Celerio,Maruti,Celerio,4,Individual,Petrol,Manual,23.1,998,67.04,5,450000,13.287712379549449
231,Mahindra XUV500,Mahindra,XUV500,6,Individual,Diesel,Manual,15.1,2179,140.0,7,650000,16.609640474436812
232,Maruti Wagon R,Maruti,Wagon R,1,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,13.287712379549449
233,Maruti Alto,Maruti,Alto,12,Individual,Petrol,Manual,19.7,796,46.3,5,140000,15.392049039364185
234,Maruti Wagon R,Maruti,Wagon R,7,Individual,Petrol,Manual,20.51,998,67.06,5,325000,14.872674880270605
235,Honda City,Honda,City,7,Dealer,Petrol,Manual,17.8,1497,117.3,5,435000,15.943064208162003
236,Honda City,Honda,City,4,Dealer,Petrol,Manual,17.8,1497,117.3,5,755000,14.97593750687669
237,Maruti Alto,Maruti,Alto,7,Individual,Petrol,Manual,23.95,998,67.05,5,245000,15.988152097690541
238,Renault KWID,Renault,KWID,3,Individual,Petrol,Automatic,24.04,999,67.0,5,310000,13.872674880270605
239,Maruti Swift Dzire,Maruti,Swift Dzire,3,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000,14.965784284662087
240,Maruti Wagon R,Maruti,Wagon R,2,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,14.872674880270605
241,Hyundai i10,Hyundai,i10,11,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,14.609640474436812
242,Mahindra Scorpio,Mahindra,Scorpio,5,Individual,Diesel,Automatic,15.4,2179,120.0,7,1450000,15.095067301607054
243,Mahindra Scorpio,Mahindra,Scorpio,8,Individual,Diesel,Manual,12.05,2179,120.0,8,530000,17.095067301607052
244,Hyundai i20,Hyundai,i20,4,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,15.095067301607054
245,Maruti Ciaz,Maruti,Ciaz,7,Individual,Diesel,Manual,26.21,1248,88.5,5,500000,17.28771237954945
246,Maruti Baleno,Maruti,Baleno,1,Individual,Petrol,Manual,21.01,1197,81.8,5,643000,12.798471801101618
247,Ford Ecosport,Ford,Ecosport,2,Individual,Petrol,Manual,18.1,999,123.24,5,1000000,13.872674880270605
248,Hyundai Grand,Hyundai,Grand,5,Individual,Petrol,Manual,18.9,1197,82.0,5,550000,15.053247125912426
249,Volkswagen Vento,Volkswagen,Vento,10,Individual,Diesel,Manual,20.54,1598,103.6,5,300000,18.095067301607052
250,Honda City,Honda,City,7,Dealer,Diesel,Manual,26.0,1498,98.6,5,525000,16.232570825356987
251,Maruti Alto,Maruti,Alto,9,Individual,Petrol,Manual,20.92,998,67.1,5,210000,15.872674880270605
252,Maruti Alto,Maruti,Alto,8,Individual,Petrol,Manual,22.74,796,47.3,5,200000,16.872674880270605
253,Renault KWID,Renault,KWID,2,Individual,Petrol,Manual,23.01,999,67.0,5,400000,11.287712379549449
254,Maruti Celerio,Maruti,Celerio,5,Individual,Petrol,Manual,23.1,998,67.04,5,340000,15.504943095770118
255,Maruti Alto,Maruti,Alto,16,Individual,Petrol,Manual,19.7,796,46.3,5,95000,12.287712379549449
256,Maruti Swift,Maruti,Swift,9,Individual,Diesel,Manual,22.9,1248,74.0,5,381000,16.053247125912428
257,Maruti Swift Dzire,Maruti,Swift Dzire,4,Individual,Diesel,Manual,28.4,1248,74.02,5,700000,14.287712379549449
258,Maruti Ciaz,Maruti,Ciaz,4,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000,16.693704739225286
259,Honda City,Honda,City,6,Dealer,Petrol,Automatic,18.0,1497,117.3,5,670000,14.77313920671969
260,Mahindra XUV500,Mahindra,XUV500,3,Individual,Diesel,Manual,16.0,2179,140.0,7,1050000,15.609640474436812
261,Honda City,Honda,City,10,Dealer,Petrol,Manual,17.0,1497,118.0,5,360000,15.747143998186747
262,Ford Figo,Ford,Figo,4,Individual,Diesel,Manual,25.83,1498,99.0,5,400000,15.693704739225286
263,Hyundai Verna,Hyundai,Verna,7,Dealer,Diesel,Manual,22.32,1582,126.32,5,470000,16.441517715628486
264,Maruti Alto,Maruti,Alto,3,Individual,Petrol,Manual,24.7,796,47.3,5,304000,14.425215903299383
265,Honda City,Honda,City,7,Dealer,Diesel,Manual,26.0,1498,98.6,5,490000,16.074308741440255
266,Mahindra Scorpio,Mahindra,Scorpio,5,Individual,Diesel,Manual,15.4,1997,120.0,7,864000,17.241908689936324
267,Mahindra XUV500,Mahindra,XUV500,8,Dealer,Diesel,Manual,16.0,2179,140.0,7,480000,16.37517522079979
268,Maruti Wagon R,Maruti,Wagon R,2,Dealer,Petrol,Automatic,20.52,1197,81.8,5,575000,11.813781191217037
269,Toyota Innova,Toyota,Innova,6,Dealer,Diesel,Manual,12.99,2494,100.0,7,780000,17.125655621440476
270,Maruti Swift,Maruti,Swift,2,Individual,Diesel,Manual,28.4,1248,74.0,5,800000,15.425215903299383
271,Maruti Baleno,Maruti,Baleno,3,Individual,Petrol,Automatic,21.4,1197,83.1,5,680000,13.287712379549449
272,Toyota Innova,Toyota,Innova,9,Dealer,Diesel,Manual,12.99,2494,100.0,8,525000,17.51291788807724
273,Ford Ecosport,Ford,Ecosport,2,Dealer,Petrol,Manual,17.0,1497,121.36,5,955000,14.447728987395354
274,Hyundai i20,Hyundai,i20,9,Individual,Diesel,Manual,21.9,1396,90.0,5,350000,16.872674880270605
275,Maruti Vitara,Maruti,Vitara,1,Dealer,Petrol,Manual,17.03,1462,103.26,5,800000,9.965784284662087
276,Maruti Alto,Maruti,Alto,16,Individual,Petrol,Manual,19.7,796,46.3,5,75000,15.791061114716953
277,Mahindra XUV500,Mahindra,XUV500,6,Individual,Diesel,Manual,16.0,2179,140.0,7,825000,17.37517522079979
278,Maruti Alto,Maruti,Alto,9,Dealer,Petrol,Manual,19.7,796,46.3,5,180000,14.77313920671969
279,Hyundai Grand,Hyundai,Grand,4,Individual,Petrol,Manual,18.9,1197,81.86,5,490000,15.095067301607054
280,Maruti Baleno,Maruti,Baleno,4,Individual,Petrol,Manual,21.4,1197,83.1,5,550000,14.287712379549449
281,Hyundai i10,Hyundai,i10,7,Individual,Petrol,Manual,20.36,1197,78.9,5,350000,15.287712379549449
282,Toyota Innova,Toyota,Innova,2,Individual,Diesel,Manual,13.68,2393,147.8,8,1500000,15.095067301607054
283,Ford Figo,Ford,Figo,9,Dealer,Diesel,Manual,20.0,1399,68.05,5,190000,16.175237650291038
284,Maruti Swift,Maruti,Swift,2,Dealer,Petrol,Automatic,21.21,1197,81.8,5,650000,12.965784284662087
285,Maruti Ciaz,Maruti,Ciaz,5,Individual,Diesel,Manual,28.09,1248,88.5,5,700000,16.872674880270605
286,Maruti Swift,Maruti,Swift,4,Individual,Petrol,Manual,20.4,1197,81.8,5,455000,15.053247125912426
287,Maruti Swift,Maruti,Swift,7,Dealer,Petrol,Manual,22.0,1197,81.8,5,365000,15.720671786825555
288,Maruti Swift Dzire,Maruti,Swift Dzire,7,Dealer,Petrol,Manual,19.1,1197,85.8,5,470000,13.460839813030105
289,Maruti Swift,Maruti,Swift,9,Individual,Diesel,Manual,22.9,1248,74.0,5,400000,15.550746785383243
290,Maruti Swift Dzire,Maruti,Swift Dzire,3,Individual,Diesel,Automatic,28.4,1248,74.02,5,740000,14.943064208162003
291,Honda Amaze,Honda,Amaze,8,Dealer,Diesel,Manual,25.8,1498,98.6,5,325000,16.155608843542105
292,Hyundai Grand,Hyundai,Grand,1,Individual,Petrol,Automatic,20.7,1197,81.86,5,600000,13.287712379549449
293,Honda Amaze,Honda,Amaze,8,Individual,Diesel,Manual,25.8,1498,98.6,5,300000,17.66622400280318
294,Hyundai i10,Hyundai,i10,11,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,14.872674880270605
295,Mahindra Scorpio,Mahindra,Scorpio,3,Individual,Diesel,Manual,15.4,2523,75.0,7,900000,15.872674880270605
296,Mahindra XUV500,Mahindra,XUV500,5,Dealer,Diesel,Manual,16.0,1997,140.0,7,1025000,16.340823716009012
297,Maruti Swift,Maruti,Swift,6,Individual,Petrol,Manual,20.4,1197,81.8,5,400000,15.053247125912426
298,Honda Amaze,Honda,Amaze,7,Dealer,Diesel,Manual,25.8,1498,98.6,5,367000,15.461479447286155
299,Hyundai Grand,Hyundai,Grand,2,Individual,Petrol,Automatic,18.9,1197,81.86,5,535000,13.872674880270605
300,Maruti Ertiga,Maruti,Ertiga,2,Individual,Petrol,Manual,19.34,1462,103.0,7,805000,13.872674880270605
301,Hyundai i10,Hyundai,i10,9,Individual,Petrol,Manual,20.36,1197,78.9,5,250000,15.965784284662087
302,Maruti Vitara,Maruti,Vitara,5,Dealer,Diesel,Manual,24.3,1248,88.5,5,675000,15.988152097690541
303,Maruti Swift,Maruti,Swift,6,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000,16.35810170744085
304,Maruti Alto,Maruti,Alto,6,Individual,Petrol,Manual,22.74,796,47.3,5,260000,15.010178404020541
305,Honda City,Honda,City,5,Dealer,Petrol,Manual,17.8,1497,117.3,5,700000,15.764612462753195
306,Maruti Baleno,Maruti,Baleno,4,Individual,Diesel,Manual,27.39,1248,74.0,5,560000,15.609640474436812
307,Hyundai Verna,Hyundai,Verna,15,Individual,Diesel,Manual,16.8,1493,110.0,5,155000,17.175237650291038
308,Maruti Ertiga,Maruti,Ertiga,2,Dealer,Petrol,Manual,19.01,1462,103.26,7,800000,14.1357092861044
309,Hyundai Grand,Hyundai,Grand,6,Individual,Petrol,Manual,18.9,1197,82.0,5,350000,13.287712379549449
310,Toyota Innova,Toyota,Innova,5,Individual,Diesel,Manual,13.68,2393,147.8,8,1380000,15.287712379549449
311,Mahindra Scorpio,Mahindra,Scorpio,6,Individual,Diesel,Manual,15.4,2179,120.0,7,1000000,15.609640474436812
312,Maruti Ertiga,Maruti,Ertiga,3,Individual,Petrol,Manual,17.5,1373,91.1,7,700000,15.609640474436812
313,Maruti Swift Dzire,Maruti,Swift Dzire,12,Individual,Petrol,Manual,17.5,1298,85.8,5,230000,16.231877415673615
314,Maruti Baleno,Maruti,Baleno,3,Individual,Diesel,Manual,27.39,1248,74.0,5,825000,14.609640474436812
315,Renault KWID,Renault,KWID,3,Dealer,Petrol,Manual,25.17,799,53.3,5,325000,13.30249613217652
316,Mahindra XUV500,Mahindra,XUV500,7,Dealer,Diesel,Manual,15.1,2179,140.0,7,800000,15.527721344284519
317,Maruti Celerio,Maruti,Celerio,2,Individual,Petrol,Manual,23.1,998,67.04,5,400000,14.872674880270605
318,Toyota Innova,Toyota,Innova,3,Dealer,Diesel,Manual,13.68,2393,147.51,7,1750000,15.82376527978966
319,Hyundai i20,Hyundai,i20,6,Dealer,Diesel,Manual,22.54,1396,88.73,5,535000,15.1038205235568
320,Hyundai Grand,Hyundai,Grand,6,Individual,Petrol,Manual,18.9,1197,82.0,5,356000,15.095067301607054
321,Mahindra XUV500,Mahindra,XUV500,9,Dealer,Diesel,Manual,16.0,2179,140.0,7,550000,16.4893462407191
322,Maruti Ertiga,Maruti,Ertiga,4,Individual,Diesel,Manual,24.52,1248,88.5,7,700000,15.609640474436812
323,Hyundai Grand,Hyundai,Grand,5,Individual,Petrol,Manual,18.9,1197,82.0,5,390000,14.872674880270605
324,Mahindra XUV500,Mahindra,XUV500,4,Individual,Diesel,Automatic,16.0,2179,140.0,7,1150000,15.872674880270605
325,Maruti Wagon R,Maruti,Wagon R,10,Dealer,Petrol,Manual,18.9,998,67.1,5,180000,16.340823716009012
326,Maruti Swift,Maruti,Swift,9,Individual,Diesel,Manual,22.9,1248,74.0,5,400000,15.872674880270605
327,Honda City,Honda,City,12,Dealer,Petrol,Manual,17.0,1497,118.0,5,275000,15.638209626633582
328,Maruti Alto,Maruti,Alto,10,Individual,Petrol,Manual,19.7,796,46.3,5,170000,15.287712379549449
329,Maruti Alto,Maruti,Alto,7,Individual,Petrol,Manual,23.95,998,67.05,5,250000,16.095067301607052
330,Maruti Swift,Maruti,Swift,8,Individual,Petrol,Manual,18.6,1197,85.8,5,350000,16.095067301607052
331,Hyundai i20,Hyundai,i20,5,Individual,Petrol,Manual,18.6,1197,81.83,5,480000,15.609640474436812
332,Maruti Swift Dzire,Maruti,Swift Dzire,4,Dealer,Petrol,Automatic,21.21,1197,81.8,5,690000,14.872674880270605
333,Maruti Ciaz,Maruti,Ciaz,6,Individual,Diesel,Manual,26.21,1248,88.5,5,670000,15.872674880270605
334,Maruti Alto,Maruti,Alto,10,Individual,Petrol,Manual,20.92,998,67.1,5,250000,15.609640474436812
335,Mahindra Scorpio,Mahindra,Scorpio,4,Dealer,Diesel,Manual,15.4,2523,75.0,7,935000,15.358101707440847
336,Hyundai Verna,Hyundai,Verna,2,Individual,Petrol,Manual,17.0,1591,121.3,5,1030000,13.872674880270605
337,Maruti Wagon R,Maruti,Wagon R,16,Individual,Petrol,Manual,18.9,998,67.1,5,110000,15.038318884385042
338,Hyundai i20,Hyundai,i20,6,Individual,Petrol,Manual,18.6,1197,81.83,5,470000,15.095067301607054
339,Maruti Swift,Maruti,Swift,6,Individual,Petrol,Manual,20.4,1197,81.8,5,370000,14.872674880270605
340,Maruti Celerio,Maruti,Celerio,3,Individual,Petrol,Automatic,23.1,998,67.04,5,450000,16.609640474436812
341,Maruti Swift Dzire,Maruti,Swift Dzire,2,Individual,Petrol,Automatic,21.21,1197,81.8,5,731000,11.965784284662087
342,Maruti Wagon R,Maruti,Wagon R,5,Individual,Petrol,Manual,20.51,998,67.04,5,380000,15.872674880270605
343,Honda Amaze,Honda,Amaze,5,Dealer,Petrol,Manual,18.0,1198,86.7,5,500000,15.053247125912426
344,Hyundai Verna,Hyundai,Verna,8,Individual,Diesel,Manual,22.32,1582,126.3,5,540000,16.28771237954945
345,Ford Ecosport,Ford,Ecosport,5,Dealer,Petrol,Automatic,14.7,1496,120.69,5,725000,15.103287808412022
346,Maruti Wagon R,Maruti,Wagon R,5,Individual,Petrol,Manual,20.51,998,67.04,5,380000,14.609640474436812
347,Mahindra XUV500,Mahindra,XUV500,8,Dealer,Diesel,Manual,15.1,2179,140.0,7,621000,15.609640474436812
348,Maruti Swift Dzire,Maruti,Swift Dzire,2,Individual,Petrol,Manual,21.21,1197,81.8,5,600000,13.872674880270605
349,Maruti Swift Dzire,Maruti,Swift Dzire,1,Individual,Petrol,Manual,21.21,1197,81.8,5,670000,15.095067301607054
350,Honda Amaze,Honda,Amaze,6,Individual,Diesel,Manual,25.8,1498,98.6,5,350000,16.095067301607052
351,Maruti Swift Dzire,Maruti,Swift Dzire,6,Individual,Diesel,Manual,26.59,1248,74.0,5,530000,16.35815323134367
352,Maruti Alto,Maruti,Alto,8,Dealer,Petrol,Manual,20.92,998,67.1,5,230000,14.919980595048962
353,Ford Ecosport,Ford,Ecosport,8,Dealer,Diesel,Manual,22.7,1498,89.84,5,475000,16.28771237954945
354,Hyundai i20,Hyundai,i20,7,Individual,Petrol,Manual,18.6,1197,81.83,5,535000,13.287712379549449
355,Mahindra XUV500,Mahindra,XUV500,6,Dealer,Diesel,Manual,15.1,2179,140.0,7,745000,15.52955256311412
356,Hyundai Grand,Hyundai,Grand,7,Individual,Diesel,Manual,24.0,1120,70.0,5,300000,16.28771237954945
357,Maruti Alto,Maruti,Alto,5,Dealer,Petrol,Manual,24.7,796,47.3,5,299000,16.11553140416677
358,Maruti Ertiga,Maruti,Ertiga,4,Dealer,Diesel,Manual,24.52,1248,88.5,7,695000,15.66622400280318
359,Hyundai i20,Hyundai,i20,8,Individual,Petrol,Manual,18.5,1197,82.85,5,400000,16.095067301607052
360,Hyundai Grand,Hyundai,Grand,1,Individual,Petrol,Manual,20.7,1197,81.86,5,650000,14.287712379549449
361,Hyundai Grand,Hyundai,Grand,6,Individual,Diesel,Manual,24.0,1120,70.0,5,455000,16.095067301607052
362,Maruti Wagon R,Maruti,Wagon R,13,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,16.609640474436812
363,Honda Amaze,Honda,Amaze,3,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,15.609640474436812
364,Hyundai i20,Hyundai,i20,6,Dealer,Diesel,Manual,22.54,1396,88.73,5,500000,16.03187347511986
365,Hyundai Verna,Hyundai,Verna,8,Dealer,Diesel,Manual,22.32,1582,126.3,5,365000,16.095067301607052
366,Honda Amaze,Honda,Amaze,2,Dealer,Petrol,Automatic,18.1,1199,88.7,5,775000,14.364955378481909
367,Hyundai Grand,Hyundai,Grand,6,Individual,Petrol,Manual,18.9,1197,82.0,5,310000,15.609640474436812
368,Hyundai i10,Hyundai,i10,9,Individual,Petrol,Manual,19.81,1086,68.05,5,190000,16.095067301607052
369,Toyota Innova,Toyota,Innova,5,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1575000,15.175237650291036
370,Ford Ecosport,Ford,Ecosport,4,Individual,Diesel,Manual,23.0,1498,98.96,5,785000,15.095067301607054
371,Maruti Alto,Maruti,Alto,10,Dealer,Petrol,Manual,20.92,998,67.1,5,235000,13.459687756239548
372,Honda City,Honda,City,10,Individual,Petrol,Manual,17.0,1497,118.0,5,400000,16.86060204797003
373,Maruti Baleno,Maruti,Baleno,2,Dealer,Petrol,Manual,21.4,1197,83.1,5,535000,13.425215903299383
374,Renault KWID,Renault,KWID,5,Individual,Petrol,Manual,25.17,799,53.3,5,235000,15.32333628928017
375,Hyundai Creta,Hyundai,Creta,2,Dealer,Petrol,Manual,15.8,1591,121.3,5,1250000,14.358101707440847
376,Maruti Wagon R,Maruti,Wagon R,6,Individual,Petrol,Manual,20.51,998,67.04,5,300000,16.872674880270605
377,Maruti Swift,Maruti,Swift,1,Individual,Petrol,Manual,21.21,1197,81.8,5,615000,13.287712379549449
378,Renault KWID,Renault,KWID,5,Individual,Petrol,Manual,25.17,799,53.3,5,250000,15.609640474436812
379,Mahindra XUV500,Mahindra,XUV500,6,Dealer,Diesel,Manual,16.0,2179,140.0,7,925000,15.358101707440847
380,Maruti Swift Dzire,Maruti,Swift Dzire,2,Dealer,Diesel,Manual,19.3,1248,73.9,5,725000,13.77313920671969
381,Renault KWID,Renault,KWID,3,Individual,Petrol,Manual,23.01,999,67.0,5,350000,13.287712379549449
382,Maruti Wagon R,Maruti,Wagon R,4,Individual,Petrol,Manual,20.51,998,67.04,5,360000,16.095067301607052
383,Honda City,Honda,City,6,Individual,Diesel,Manual,25.1,1498,98.6,5,700000,16.095067301607052
384,Mahindra XUV500,Mahindra,XUV500,3,Individual,Diesel,Automatic,15.1,2179,152.87,7,1300000,15.609640474436812
385,Volkswagen Polo,Volkswagen,Polo,10,Dealer,Petrol,Manual,15.26,1598,103.5,5,285000,15.976362740635993
386,Maruti Wagon R,Maruti,Wagon R,17,Individual,Petrol,Manual,18.9,998,67.1,5,62000,15.609640474436812
387,Honda Amaze,Honda,Amaze,4,Dealer,Petrol,Manual,17.8,1198,86.7,5,527000,15.047677770682114
388,Maruti Swift Dzire,Maruti,Swift Dzire,7,Individual,Petrol,Manual,19.1,1197,85.8,5,384000,16.095067301607052
389,Hyundai i10,Hyundai,i10,12,Individual,Petrol,Manual,20.36,1197,78.9,5,210000,16.03187347511986
390,Maruti Swift,Maruti,Swift,6,Individual,Diesel,Manual,25.2,1248,74.0,5,500000,15.609640474436812
391,Hyundai Verna,Hyundai,Verna,9,Dealer,Petrol,Manual,17.01,1591,121.3,5,425000,15.798674298826828
392,Maruti Swift Dzire,Maruti,Swift Dzire,3,Individual,Diesel,Automatic,28.4,1248,74.02,5,495000,16.28771237954945
393,Maruti Alto,Maruti,Alto,5,Individual,Petrol,Manual,24.7,796,47.3,5,220000,15.609640474436812
394,Maruti Ciaz,Maruti,Ciaz,4,Dealer,Petrol,Automatic,19.12,1373,91.1,5,715000,15.872674880270605
395,Maruti Alto,Maruti,Alto,1,Individual,Petrol,Manual,22.05,796,47.3,5,350000,12.287712379549449
396,Renault KWID,Renault,KWID,2,Individual,Petrol,Manual,25.17,799,53.3,5,300000,14.609640474436812
397,Maruti Alto,Maruti,Alto,11,Individual,Petrol,Manual,20.92,998,67.1,5,168000,16.609640474436812
398,Maruti Swift Dzire,Maruti,Swift Dzire,9,Individual,Diesel,Manual,19.3,1248,73.9,5,350000,16.872674880270605
399,Hyundai Verna,Hyundai,Verna,8,Individual,Diesel,Manual,22.32,1582,126.32,5,480000,16.219395436609254
400,Renault KWID,Renault,KWID,2,Individual,Petrol,Automatic,24.04,999,67.0,5,400000,13.287712379549449
401,Hyundai Grand,Hyundai,Grand,2,Dealer,Petrol,Manual,18.9,1197,81.86,5,495000,15.1357092861044
402,Maruti Swift Dzire,Maruti,Swift Dzire,3,Individual,Diesel,Manual,23.4,1248,74.0,5,531000,16.609640474436812
403,Ford Ecosport,Ford,Ecosport,2,Individual,Petrol,Manual,17.0,1497,121.36,5,800000,11.965784284662087
404,Maruti Swift Dzire,Maruti,Swift Dzire,6,Individual,Diesel,Manual,26.59,1248,74.0,5,550000,16.392049039364185
405,Volkswagen Vento,Volkswagen,Vento,9,Dealer,Diesel,Manual,20.54,1598,103.6,5,465000,16.305634287546713
406,Maruti Alto,Maruti,Alto,9,Dealer,Petrol,Manual,19.7,796,46.3,5,185000,15.334587548505171
407,Honda City,Honda,City,12,Dealer,Petrol,Manual,16.9,1497,100.0,5,340000,16.194602975157967
408,Maruti Wagon R,Maruti,Wagon R,12,Dealer,Petrol,Manual,21.79,998,67.05,5,135000,16.785963247077273
409,Hyundai Verna,Hyundai,Verna,3,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1225000,13.872674880270605
410,Honda Amaze,Honda,Amaze,6,Dealer,Petrol,Manual,18.0,1198,86.7,5,439000,14.048316574158473
411,Maruti Swift Dzire,Maruti,Swift Dzire,6,Individual,Diesel,Manual,26.59,1248,74.0,5,530000,16.365040843666076
412,Maruti Swift Dzire,Maruti,Swift Dzire,4,Individual,Petrol,Manual,21.21,1197,81.8,5,650000,14.872674880270605
413,Maruti Swift,Maruti,Swift,4,Individual,Petrol,Manual,22.0,1197,81.8,5,525000,13.857009025111093
414,Maruti Wagon R,Maruti,Wagon R,14,Dealer,Petrol,Manual,21.79,998,67.05,5,120000,15.943064208162003
415,Toyota Innova,Toyota,Innova,9,Individual,Diesel,Manual,12.99,2494,100.0,7,860000,16.872674880270605
416,Maruti Vitara,Maruti,Vitara,5,Individual,Diesel,Manual,24.3,1248,88.5,5,810000,15.609640474436812
417,Maruti Swift Dzire,Maruti,Swift Dzire,9,Individual,Diesel,Manual,19.3,1248,73.9,5,410000,16.186888010029964
418,Maruti Swift Dzire,Maruti,Swift Dzire,6,Dealer,Petrol,Manual,20.85,1197,83.14,5,400000,16.01017840402054
419,Honda City,Honda,City,3,Dealer,Petrol,Manual,16.8,1497,116.3,5,875000,14.945032258425424
420,Toyota Innova,Toyota,Innova,3,Individual,Diesel,Manual,13.68,2393,147.8,8,1350000,16.28771237954945
421,Maruti Swift,Maruti,Swift,7,Individual,Diesel,Manual,25.2,1248,74.0,5,450000,15.872674880270605
422,Honda City,Honda,City,6,Individual,Diesel,Manual,25.1,1498,98.6,5,700000,15.609640474436812
423,Maruti Swift Dzire,Maruti,Swift Dzire,9,Individual,Petrol,Manual,17.5,1197,85.8,5,350000,15.872674880270605
424,Maruti Celerio,Maruti,Celerio,3,Individual,Petrol,Manual,21.63,998,67.0,5,460000,14.1357092861044
425,Maruti Alto,Maruti,Alto,10,Individual,Petrol,Manual,20.92,998,67.1,5,220000,15.095067301607054
426,Hyundai Creta,Hyundai,Creta,4,Dealer,Diesel,Manual,19.67,1582,126.2,5,990000,15.550746785383243
427,Mahindra Scorpio,Mahindra,Scorpio,5,Individual,Diesel,Manual,15.4,1997,120.0,7,950000,15.609640474436812
428,Volkswagen Vento,Volkswagen,Vento,6,Dealer,Petrol,Automatic,16.93,1197,103.2,5,575000,15.716310399347066
429,Maruti Swift,Maruti,Swift,8,Individual,Petrol,Manual,18.6,1197,85.8,5,475000,14.965784284662087
430,Toyota Innova,Toyota,Innova,8,Dealer,Diesel,Manual,12.99,2494,100.0,7,625000,15.66622400280318
431,Hyundai Creta,Hyundai,Creta,3,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1250000,15.251186503524336
432,Volkswagen Polo,Volkswagen,Polo,11,Individual,Petrol,Manual,16.47,1198,73.9,5,200000,15.872674880270605
433,Maruti Alto,Maruti,Alto,8,Dealer,Petrol,Manual,20.92,998,67.1,5,211000,16.213711798105674
434,Maruti Ertiga,Maruti,Ertiga,6,Individual,Diesel,Manual,20.77,1248,88.76,7,600000,15.638209626633582
435,Maruti Alto,Maruti,Alto,10,Dealer,Petrol,Manual,20.92,998,67.1,5,220000,15.767460313915674
436,Mahindra Scorpio,Mahindra,Scorpio,4,Individual,Diesel,Manual,15.4,1997,120.0,7,880000,16.609640474436812
437,Hyundai i10,Hyundai,i10,9,Dealer,Petrol,Manual,19.81,1086,68.05,5,240000,16.155608843542105
438,Mahindra Scorpio,Mahindra,Scorpio,4,Individual,Diesel,Manual,15.4,2523,75.0,7,800000,14.287712379549449
439,Maruti Alto,Maruti,Alto,14,Dealer,Petrol,Manual,19.7,796,46.3,5,110000,15.672729186456095
440,Maruti Alto,Maruti,Alto,9,Dealer,Petrol,Manual,20.92,998,67.1,5,250000,15.175237650291036
441,Maruti Swift Dzire,Maruti,Swift Dzire,8,Individual,Diesel,Manual,23.4,1248,74.0,5,385000,16.095067301607052
442,Maruti Swift Dzire,Maruti,Swift Dzire,8,Individual,Diesel,Manual,23.4,1248,74.0,5,400000,17.074308741440255
